id,title,genres,release_date,budget,avg_rating,runtime,profit,production_countries,production_companies,cast,director
65056,A Little Help,Romance,2010-07-22,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
69598,Paruthiveeran,Action,2007-02-23,2.1604277457480315E7,3.127130699979394,160.0,4.681600329154089E7,India,others,others,others
70863,Poolboy - Drowning Out the Fury,Action,2011-07-22,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
76420,DC Showcase: Catwoman,Adventure,2011-10-18,2.1604277457480315E7,3.127130699979394,15.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
79255,The Mortician,Drama,2011-02-15,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedKingdom,others,others,others
81900,Scooby-Doo! Music of the Vampire,Family,2012-03-13,2.1604277457480315E7,3.127130699979394,79.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
83801,Presumed Guilty,Crime,2011-09-07,6965576,3.5416666666666665,102.0,6.14547047490212E7,Belgium,Canal+,others,others
84479,The Invader,Drama,2011-11-23,2.1604277457480315E7,3.2857142857142856,95.0,4.681600329154089E7,Belgium,others,others,others
8457,Drillbit Taylor,Comedy,2008-03-20,40000000,3.0,102.0,2.8420280749021202E7,UnitedStatesofAmerica,others,others,others
8827,99 francs,Comedy,2007-09-25,2.1604277457480315E7,3.8751974723538702,100.0,4.681600329154089E7,France,others,others,others
89068,Deep Core,Thriller,2000-10-21,2.1604277457480315E7,3.127130699979394,80.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
8920,Garfield,Family,2004-06-10,50000000,3.730769230769231,80.0,1.50804534E8,UnitedStatesofAmerica,TwentiethCenturyFoxFilmCorporation,others,others
8944,What Just Happened,Drama,2008-10-17,25000000,2.78125,104.0,-1.8326578E7,UnitedStatesofAmerica,others,others,others
920,Cars,Family,2006-06-08,120000000,3.821677736228163,117.0,3.41983149E8,UnitedStatesofAmerica,WaltDisneyPictures,others,others
94608,The Happy Ending,Drama,1969-12-21,2.1604277457480315E7,3.127130699979394,107.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
9792,The Hills Have Eyes,Thriller,2006-03-10,15000000,3.127130699979394,107.0,5.4623713E7,France,others,others,others
108251,Girl Fight,Drama,2011-10-03,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Canada,others,others,others
11153,National Lampoon's Vacation,Romance,1983-07-28,15000000,3.127130699979394,98.0,4.6399552E7,UnitedStatesofAmerica,WarnerBros.,others,others
11305,Mystery Train,Comedy,1989-09-06,2800000,3.127130699979394,113.0,6.56202807490212E7,Japan,others,others,others
11336,The Dead Zone,Thriller,1983-10-21,10000000,3.127130699979394,103.0,1.0766616E7,UnitedStatesofAmerica,ParamountPictures,others,others
11349,Cape Fear,Thriller,1962-04-12,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
11371,The Score,Thriller,2001-07-13,68000000,3.127130699979394,124.0,3069884.0,Germany,others,others,others
115348,Paranoia,Thriller,2013-08-14,35000000,3.625,106.0,-2.1214985E7,France,Gaumont,others,others
121677,The Reluctant Fundamentalist,Thriller,2013-03-17,2.1604277457480315E7,3.127130699979394,130.0,-2.1084742457480315E7,others,The,others,others
12432,A Perfect Day,Drama,2008-01-01,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,Italy,others,others,others
13009,Zombie Strippers!,Horror,2008-04-18,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
13156,Secondhand Lions,Family,2003-09-19,2.1604277457480315E7,3.127130699979394,111.0,4.681600329154089E7,UnitedStatesofAmerica,NewLineCinema,others,others
134632,Monster High: Ghouls Rule,Family,2012-10-09,2.1604277457480315E7,3.127130699979394,70.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
135921,Everything or Nothing,Documentary,2012-10-05,2.1604277457480315E7,3.5,98.0,4.681600329154089E7,UnitedKingdom,others,Pierce Brosnan,others
140447,Una noche,Drama,2012-02-15,2.1604277457480315E7,3.3125,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
140894,Tricked,Drama,2012-09-25,2.1604277457480315E7,3.127130699979394,55.0,4.681600329154089E7,Netherlands,others,others,others
14160,Up,Adventure,2009-05-13,175000000,3.127130699979394,96.0,5.60099082E8,UnitedStatesofAmerica,others,others,others
142320,Viva l'Italia,Comedy,2012-10-25,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Italy,others,others,others
15706,Another Gay Sequel: Gays Gone Wild!,Comedy,2008-11-06,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Germany,others,others,others
16014,Clash of Egos,Comedy,2006-08-25,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,Denmark,others,others,others
161080,Secret Society,Drama,2000-10-29,2.1604277457480315E7,1.5,92.0,-2.1600002457480315E7,Germany,others,others,others
16550,Storytelling,Drama,2001-11-08,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,John Goodman,others
16941,Intermission,Drama,2003-08-29,5000000,3.127130699979394,105.0,-143702.0,Ireland,others,others,others
16973,Love Object,Thriller,2003-04-05,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
176535,All Will Be Well,Drama,2007-10-05,2.1604277457480315E7,3.127130699979394,98.0,4.681600329154089E7,Poland,others,others,others
191121,Raanjhanaa,Romance,2013-06-21,6400000,3.127130699979394,140.0,1.16E7,India,others,others,others
1933,The Others,Thriller,2001-08-02,2.1604277457480315E7,3.4618834080717487,101.0,4.681600329154089E7,Italy,others,others,others
203217,My Mom Is a Character,Comedy,2013-06-21,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,Brazil,others,others,others
210860,Mortdecai,Adventure,2015-01-21,60000000,3.127130699979394,106.0,-2.958144E7,UnitedStatesofAmerica,Lionsgate,others,others
215739,Concrete Night,Drama,2013-11-01,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Sweden,others,others,others
244786,Whiplash,Drama,2014-10-10,3300000,3.127130699979394,105.0,9792000.0,UnitedStatesofAmerica,others,others,others
24881,Love Hurts,Romance,2009-11-13,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
25431,Adam's Rib,Romance,1949-11-18,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,Cukor
257245,East Side Sushi,Drama,2014-03-08,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
265180,Leviathan,Drama,2014-09-24,2.1604277457480315E7,3.127130699979394,140.0,4.681600329154089E7,Russia,others,others,others
286595,Marie's Story,Drama,2014-08-10,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,France,Ciné+,others,others
290864,Kung Fu Jungle,Thriller,2014-10-31,25000000,3.127130699979394,100.0,-2.4870885E7,China,others,others,others
294093,Dinosaur Island,Family,2014-09-01,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Australia,others,others,others
308919,Wishin' and Hopin',Comedy,2014-11-23,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
313788,Firequake,Action,2014-12-22,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Canada,others,others,others
31592,The Old Dark House,Horror,1932-10-20,2.1604277457480315E7,3.127130699979394,72.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
322922,Awaken,Action,2015-07-07,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
330431,NH10,Action,2015-03-13,2.1604277457480315E7,3.127130699979394,115.0,4.681600329154089E7,India,others,others,others
340584,Lavender,Thriller,2017-03-03,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,Canada,others,others,others
352372,Darling,Thriller,2015-09-24,2.1604277457480315E7,3.127130699979394,78.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
35851,Runaway,Thriller,2005-04-26,2000000,3.127130699979394,80.0,6.64202807490212E7,UnitedStatesofAmerica,others,others,others
35953,Land of Death,Thriller,2004-05-20,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Italy,others,others,others
359805,21 Nights with Pattie,Comedy,2015-11-25,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,France,others,others,others
36328,Longford,Drama,2006-10-26,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
363683,I Believe in Miracles,Documentary,2015-10-13,768,3.127130699979394,104.0,6.84195127490212E7,UnitedKingdom,others,others,others
36691,Solitary Man,Romance,2009-09-07,15000000,3.127130699979394,90.0,-9975218.0,UnitedStatesofAmerica,others,others,others
36971,Whisky,Drama,2004-08-06,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,Germany,others,others,others
37432,Fab Five: The Texas Cheerleader Scandal,Drama,2008-08-02,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
37722,Waking the Dead,Romance,2000-03-23,8500000,3.127130699979394,105.0,-8172582.0,Canada,others,others,others
380111,Flight Crew,Action,2016-04-21,10000000,3.127130699979394,138.0,1.7305571E7,Russia,others,others,others
38282,The Witnesses,Romance,2007-03-07,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,France,others,others,others
401164,Tracktown,Drama,2017-05-12,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
404461,The Curse of Robert the Doll,Horror,2016-09-12,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
41059,Make Way for Tomorrow,Romance,1937-05-09,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
411405,Small Crimes,Crime,2017-04-28,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,Canada,others,others,others
41166,Plenty,Romance,1985-09-20,2.1604277457480315E7,3.127130699979394,124.0,4.681600329154089E7,UnitedKingdom,others,others,others
43887,Annie Oakley,Drama,1935-11-15,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,RKORadioPictures,others,G.Stevens
4474,My Super Ex-Girlfriend,Crime,2006-06-20,2.1604277457480315E7,3.1709827357237717,95.0,3.929186954251969E7,UnitedStatesofAmerica,others,others,others
448763,Amor.com,Romance,2017-06-01,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,Brazil,others,others,others
47365,Stormheart,Family,2008-08-01,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,Finland,others,others,others
4997,Wonderland,Thriller,2003-10-23,5000000,2.9261363636363638,104.0,-2533556.0,Canada,LionsGateFilms,others,others
542,The Crime of Padre Amaro,Romance,2002-10-01,1800000,2.8643491897543125,118.0,6.66202807490212E7,Mexico,others,others,others
553,Dogville,Thriller,2003-05-19,10000000,3.6939798302791784,178.0,6680836.0,Sweden,others,others,others
5881,Twice Upon a Time,Comedy,2006-11-08,2.1604277457480315E7,3.1440677966101696,92.0,4.681600329154089E7,France,others,others,others
59421,Bedevilled,Horror,2010-08-19,700000,3.0883785664578984,115.0,6.77202807490212E7,SouthKorea,others,others,others
62439,Hello Ghost,Drama,2010-12-23,2.1604277457480315E7,3.157068062827225,111.0,4.681600329154089E7,SouthKorea,others,others,others
73529,Mardock Scramble: The First Compression,Drama,2010-11-06,2.1604277457480315E7,3.875,69.0,4.681600329154089E7,Japan,others,others,others
74955,Screaming Masterpiece,Documentary,2005-04-30,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,Netherlands,others,others,others
76025,Shame,Drama,2011-10-02,6500000,3.127130699979394,100.0,1.1193675E7,UnitedKingdom,Film4,others,others
76163,The Expendables 2,Thriller,2012-08-08,100000000,3.25,103.0,2.12573423E8,UnitedStatesofAmerica,others,Bruce Willis,others
76812,Black Butterfly,Thriller,2017-05-26,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
80188,Boy Wonder,Thriller,2010-08-11,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
82525,Savages,Thriller,2012-07-06,45000000,3.5,131.0,3.7966152E7,UnitedStatesofAmerica,others,others,others
87368,17 Girls,Drama,2011-06-13,4141459,2.875,87.0,-3939852.0,France,CinéCinéma,others,others
88818,The Object of Beauty,Crime,1991-04-12,2.1604277457480315E7,3.0,103.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
947,Lawrence of Arabia,Drama,1962-12-10,15000000,4.035639958376691,216.0,5.4995385E7,UnitedKingdom,others,others,others
94818,The Aggression Scale,Thriller,2012-05-29,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
9616,The Order,Thriller,2003-09-05,35000000,3.127130699979394,102.0,-2.3439194E7,Germany,others,others,others
9921,Shadowboxer,Thriller,2005-09-09,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
10153,Sphere,ScienceFiction,1998-02-13,75000000,3.127130699979394,134.0,-6.19E7,UnitedStatesofAmerica,WarnerBros.,others,others
10226,High Tension,Thriller,2003-06-18,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,France,EuropaCorp,others,others
10395,Wolf,Fantasy,1994-06-17,2.1604277457480315E7,3.127130699979394,125.0,4.681600329154089E7,UnitedStatesofAmerica,ColumbiaPictures,others,others
11522,Pretty in Pink,Comedy,1986-02-28,2.1604277457480315E7,3.127130699979394,96.0,1.8867385542519685E7,UnitedStatesofAmerica,ParamountPictures,others,others
117751,Ustad Hotel,Family,2012-06-29,2.1604277457480315E7,3.127130699979394,150.0,4.681600329154089E7,India,others,others,others
119623,Swann in Love,Romance,1984-02-23,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,Germany,Gaumont,others,others
11969,Tombstone,Drama,1993-12-25,25000000,3.127130699979394,130.0,3.1505065E7,UnitedStatesofAmerica,others,others,others
12405,Slumdog Millionaire,Romance,2008-05-12,15000000,3.127130699979394,120.0,3.62910544E8,India,Film4,others,others
124115,Four Wives,Romance,1939-12-25,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,Curtiz
13201,Deuces Wild,Romance,2002-05-03,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Germany,UnitedArtists,others,others
135097,The Cinema Snob Movie,Comedy,2012-09-27,2.1604277457480315E7,3.5,124.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
13673,Christmas with the Kranks,Family,2004-11-24,60000000,3.127130699979394,99.0,8420280.749021202,UnitedStatesofAmerica,others,others,others
13922,The Great Raid,Action,2005-08-12,80000000,3.127130699979394,132.0,-6.9833498E7,UnitedStatesofAmerica,others,James Franco,others
14226,Riding Alone for Thousands of Miles,Drama,2005-12-22,7500000,3.127130699979394,107.0,-3747675.0,Japan,others,others,others
14597,Lassie,Family,2005-12-16,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Ireland,others,others,others
14805,Bait,Crime,2000-09-14,35000000,3.127130699979394,119.0,3.3420280749021202E7,UnitedStatesofAmerica,WarnerBros.,others,others
158852,Tomorrowland,Family,2015-05-19,190000000,3.4166666666666665,130.0,1.9154322E7,UnitedStatesofAmerica,WaltDisneyPictures,others,others
159004,Dirty Wars,Crime,2013-01-18,2.1604277457480315E7,3.388888888888889,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
159447,"Mommies, Happy New Year!",Drama,2012-12-27,2000000,3.326530612244898,90.0,9666088.0,Russia,others,others,others
16070,This Film Is Not Yet Rated,Documentary,2006-01-26,2.1604277457480315E7,3.127130699979394,98.0,-2.1302098457480315E7,UnitedKingdom,others,others,others
16763,Joy Ride 2: Dead Ahead,Thriller,2008-10-07,5000000,3.127130699979394,91.0,6.34202807490212E7,Canada,others,others,others
1691,Hostel: Part II,Horror,2007-06-08,10200000,3.127130699979394,93.0,2.5419521E7,UnitedStatesofAmerica,others,others,others
192149,The Two Faces of January,Thriller,2014-05-16,2.1604277457480315E7,3.127130699979394,96.0,-1.7096814457480315E7,France,StudioCanal,others,others
199851,Hawaii,Romance,2013-04-12,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,Argentina,others,others,others
20200,Narco,Comedy,2004-12-01,823258,3.127130699979394,105.0,0.0,France,StudioCanal,others,others
20329,L: Change the World,Thriller,2008-01-31,2.1604277457480315E7,3.127130699979394,129.0,8626922.542519685,Japan,WarnerBros.,others,others
203801,The Man from U.N.C.L.E.,Adventure,2015-08-13,75000000,3.127130699979394,116.0,3.3145109E7,UnitedStatesofAmerica,others,others,others
2059,National Treasure,Thriller,2004-11-19,100000000,3.211373126995824,131.0,2.47451894E8,UnitedStatesofAmerica,others,others,others
20943,The Ugly Truth,Romance,2009-07-24,38000000,3.127130699979394,96.0,1.67298907E8,UnitedStatesofAmerica,others,others,others
20945,The Seventh Victim,Horror,1943-08-21,2.1604277457480315E7,3.127130699979394,71.0,4.681600329154089E7,UnitedStatesofAmerica,RKORadioPictures,others,others
213386,Barabbas,Drama,2013-03-25,2.1604277457480315E7,3.127130699979394,200.0,4.681600329154089E7,Italy,others,others,others
217708,Of Horses and Men,Comedy,2013-08-30,10,3.127130699979394,85.0,1.0,others,others,others,others
21871,Tank,Thriller,1984-03-16,2.1604277457480315E7,3.127130699979394,113.0,-7469400.457480315,UnitedStatesofAmerica,others,others,others
227719,Project Almanac,Thriller,2015-01-29,12000000,3.127130699979394,106.0,2.0248241E7,UnitedStatesofAmerica,others,others,others
23410,The Thaw,Thriller,2009-01-01,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Canada,others,others,others
23988,Stan Helsing,Horror,2009-10-27,108,3.127130699979394,90.0,6.84201727490212E7,Canada,others,others,others
243233,West,Drama,2013-10-25,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,Germany,others,others,others
24461,Asylum,Romance,2005-09-09,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,Ireland,others,others,others
245844,Blind,Drama,2014-02-28,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Norway,others,others,others
250777,To Be Takei,Documentary,2014-08-22,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
258751,For a Handful of Kisses,Romance,2014-05-16,2.1604277457480315E7,3.127130699979394,98.0,4.681600329154089E7,Spain,others,others,others
26579,The Heart is Deceitful Above All Things,Drama,2004-09-15,74050,3.127130699979394,98.0,102103.0,Japan,others,others,others
270487,"Hail, Caesar!",Drama,2016-02-05,22000000,3.127130699979394,106.0,4.1647656E7,UnitedStatesofAmerica,others,others,others
27069,The Raspberry Reich,Thriller,2004-01-17,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Germany,others,others,others
270842,Tiny Times 3,Drama,2014-07-17,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,China,others,others,others
273598,Road to Your Heart,Romance,2014-02-14,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,others,others,others,others
291362,Road Hard,Comedy,2015-03-06,1500000,3.127130699979394,97.0,6.69202807490212E7,UnitedStatesofAmerica,others,others,others
300672,Vincent N Roxxy,Thriller,2016-04-18,5000000,3.127130699979394,110.0,6.34202807490212E7,UnitedStatesofAmerica,others,others,others
309503,Zipper,Drama,2015-08-28,2.1604277457480315E7,3.127130699979394,103.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
31208,Making Plans for Lena,Drama,2009-09-02,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,France,others,others,others
31218,The Firm,Drama,2009-09-18,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
316000,Miles Ahead,Drama,2016-03-20,2.1604277457480315E7,3.127130699979394,100.0,-1.8143811457480315E7,UnitedStatesofAmerica,others,others,others
318868,Out of Reach,Drama,2013-07-01,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
320169,Ninjas vs. Monsters,Action,2012-10-14,2.1604277457480315E7,3.127130699979394,0.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
322766,Beautiful & Twisted,Thriller,2015-01-31,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
3291,"Good Night, and Good Luck.",Drama,2005-09-16,7000000,1.7692307692307692,93.0,4.76E7,Japan,others,others,others
336445,Army of One,Comedy,2016-11-04,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
35379,IMAX Mummies Secrets Of The Pharohs,Drama,2007-05-25,4000000,3.127130699979394,40.0,6.44202807490212E7,UnitedStatesofAmerica,others,others,others
35691,Letters to God,Thriller,2010-04-09,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
361751,"Murder, She Baked: A Plum Pudding Murder Mystery",Mystery,2015-11-15,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
38792,Those Daring Young Men in Their Jaunty Jalopies,Comedy,1969-04-28,2.1604277457480315E7,3.127130699979394,122.0,4.681600329154089E7,Italy,ParamountPictures,others,others
408203,Little Wing,Drama,2016-09-23,1000000,3.127130699979394,100.0,6.74202807490212E7,Finland,others,others,others
408647,Teen Titans: The Judas Contract,Action,2017-03-22,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
410212,Cold Hell,Thriller,2017-01-19,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,others,others,others,others
412302,Gemini,Thriller,2017-03-12,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
42342,The Egg and I,Romance,1947-05-01,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
424322,Superbad,Comedy,2016-10-13,2.1604277457480315E7,3.127130699979394,75.0,-2.1341277457480315E7,Russia,others,others,others
43360,Le Plaisir,Drama,1952-02-29,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,France,others,others,others
46724,The League of Gentlemen,Thriller,1960-04-05,2.1604277457480315E7,3.127130699979394,116.0,4.681600329154089E7,UnitedKingdom,others,others,others
522,Ed Wood,Drama,1994-09-27,18000000,3.5474425500370645,127.0,-1.2112543E7,UnitedStatesofAmerica,TouchstonePictures,Bill Murray,others
56591,Corman's World: Exploits of a Hollywood Rebel,Documentary,2011-01-21,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
572,Next Door,Thriller,2005-03-10,2400000,2.6315789473684212,75.0,6.60202807490212E7,Sweden,others,others,others
59266,The Arbor,Drama,2010-10-22,2.1604277457480315E7,3.127130699979394,94.0,-2.1583009457480315E7,UnitedKingdom,others,others,others
6145,Fracture,Thriller,2007-04-20,2.1604277457480315E7,2.5161290322580645,113.0,6.974993754251969E7,Germany,NewLineCinema,others,others
63077,The Coming Days,Drama,2010-11-04,8900000,3.127130699979394,130.0,5.95202807490212E7,Germany,others,others,others
71157,Polisse,Drama,2011-10-06,2.1604277457480315E7,3.127130699979394,127.0,-1230076.4574803151,France,others,others,others
71326,Bunnyman,Horror,2011-06-20,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
72391,Marley & Me: The Puppy Years,Adventure,2011-06-01,2.1604277457480315E7,3.5,86.0,4.681600329154089E7,Canada,others,others,others
73211,King of Devil's Island,Action,2010-12-16,10000000,3.508771929824561,120.0,5.84202807490212E7,Poland,others,others,others
7446,Tropic Thunder,Comedy,2008-08-09,92000000,2.3448275862068964,107.0,9.6072649E7,Germany,others,others,others
74725,Kill List,Crime,2011-09-02,500000,3.127130699979394,95.0,-328240.0,UnitedKingdom,others,others,others
820,JFK,Thriller,1991-12-20,40000000,2.8671875,189.0,1.65405498E8,UnitedStatesofAmerica,others,others,others
881,A Few Good Men,Drama,1992-12-11,40000000,2.835016835016835,138.0,2.03240178E8,UnitedStatesofAmerica,others,others,others
9619,Dante's Peak,Thriller,1997-02-07,116000000,3.127130699979394,108.0,6.212776E7,UnitedStatesofAmerica,UniversalPictures,Pierce Brosnan,others
9707,Bubba Ho-tep,Thriller,2002-06-09,1000000,3.127130699979394,92.0,6.74202807490212E7,UnitedStatesofAmerica,others,others,others
97614,Deadfall,Thriller,2012-11-08,12000000,3.127130699979394,95.0,-1.1933649E7,France,StudioCanal,others,others
990,The Hustler,Drama,1961-09-25,2000000,2.7315573770491803,134.0,5600000.0,UnitedStatesofAmerica,TwentiethCenturyFoxFilmCorporation,others,others
10147,Bad Santa,Crime,2003-11-26,23000000,3.127130699979394,91.0,5.3488889E7,Germany,others,others,others
107250,The Wandering Soul Murders,Drama,2001-01-09,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,Canada,others,others,others
10862,Bounce,Romance,2000-11-15,35000000,3.127130699979394,106.0,1779296.0,UnitedStatesofAmerica,MiramaxFilms,others,others
10992,Cats & Dogs,Family,2001-07-04,60000000,3.127130699979394,87.0,3.3375151E7,UnitedStatesofAmerica,others,others,others
11533,Jason and the Argonauts,Family,1963-06-19,1000000,3.127130699979394,104.0,6.74202807490212E7,UnitedStatesofAmerica,ColumbiaPicturesCorporation,others,others
11547,Cabin Fever,Horror,2003-08-15,1500000,3.127130699979394,93.0,2.9053394E7,UnitedStatesofAmerica,others,others,others
11683,Land of the Dead,Horror,2005-06-24,15000000,3.127130699979394,93.0,3.1770602E7,France,UniversalPictures,others,others
119193,What the Day Owes the Night,Romance,2012-09-12,17,3.127130699979394,182.0,6.84202637490212E7,France,others,others,others
119700,Among Us,Drama,2011-11-10,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,Netherlands,others,others,others
120475,Dragon Ball: Episode of Bardock,Adventure,2011-12-17,2.1604277457480315E7,3.127130699979394,20.0,4.681600329154089E7,Japan,others,others,others
121828,Outrage Beyond,Action,2012-09-03,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,Japan,others,others,others
121940,Knockout,Action,2000-02-04,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
13054,Rise of the Footsoldier,Thriller,2007-09-07,4000000,3.127130699979394,119.0,6.44202807490212E7,UnitedKingdom,others,others,others
1389,Out of Sight,Crime,1998-06-26,48000000,1.8959390862944163,123.0,2.9745568E7,UnitedStatesofAmerica,others,others,others
14012,Flicka,Drama,2006-10-20,15000000,3.127130699979394,95.0,6000000.0,UnitedStatesofAmerica,others,others,others
141679,Spike Island,Drama,2012-10-11,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedKingdom,others,others,others
142208,Buffalo Girls,Action,2012-11-14,2.1604277457480315E7,3.127130699979394,66.0,4.681600329154089E7,Thailand,others,others,others
146233,Prisoners,Crime,2013-09-18,46000000,3.127130699979394,153.0,7.6126687E7,UnitedStatesofAmerica,others,others,others
159039,Dr. Ketel,Thriller,2011-09-17,26700,3.127130699979394,80.0,6.83935807490212E7,Germany,others,others,others
